,year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead,hum>average,attend_inc,attend_thousands
1396,2012,Chicago Cubs,MAY,28,26916,Monday,San Diego Padres,90,Cloudy,Day,NO,NO,NO,NO,YES,54,27
1397,2012,Chicago Cubs,MAY,29,24653,Tuesday,San Diego Padres,80,Cloudy,Day,NO,NO,NO,YES,,-2263,25
1398,2012,Chicago Cubs,MAY,30,26961,Wednesday,San Diego Padres,59,Cloudy,Day,NO,NO,NO,NO,NO,2308,27
1399,2012,Chicago Cubs,JUN,12,28815,Tuesday,Detroit Tigers,65,Clear,Night,YES,NO,NO,NO,NO,1854,29
1400,2012,Chicago Cubs,JUN,13,28928,Wednesday,Detroit Tigers,64,Cloudy,Night,NO,NO,NO,NO,NO,113,29
1401,2012,Chicago Cubs,JUN,14,29604,Thursday,Detroit Tigers,79,Cloudy,Day,NO,YES,NO,NO,NO,676,30
1402,2012,Chicago Cubs,JUN,15,28051,Friday,Boston Red Sox,87,Cloudy,Day,NO,NO,NO,NO,YES,-1553,28
1403,2012,Chicago Cubs,JUN,16,28536,Saturday,Boston Red Sox,90,Cloudy,Night,NO,NO,NO,NO,NO,485,29
1404,2012,Chicago Cubs,JUN,17,26972,Sunday,Boston Red Sox,84,Cloudy,Night,NO,NO,NO,NO,YES,-1564,27
1405,2012,Chicago Cubs,JUN,25,23864,Monday,New York Mets,66,Clear,Night,NO,NO,NO,YES,NO,-3108,24
1406,2012,Chicago Cubs,JUN,26,23845,Tuesday,New York Mets,74,Clear,Night,NO,NO,NO,NO,YES,-19,24
1407,2012,Chicago Cubs,JUN,27,25086,Wednesday,New York Mets,87,Clear,Day,NO,NO,NO,NO,NO,1241,25
1408,2012,Chicago Cubs,JUN,29,23024,Friday,Houston Astros,75,Cloudy,Day,NO,NO,NO,NO,YES,-2062,23
1409,2012,Chicago Cubs,JUN,30,26534,Saturday,Houston Astros,93,Cloudy,Day,NO,NO,NO,NO,NO,3510,27
1410,2012,Chicago Cubs,JUL,1,26172,Sunday,Houston Astros,79,Cloudy,Day,NO,NO,NO,NO,NO,-362,26
1411,2012,Chicago Cubs,JUL,13,25815,Friday,Arizona Diamondbacks,81,Cloudy,Day,NO,NO,NO,NO,YES,-357,26
1412,2012,Chicago Cubs,JUL,14,26648,Saturday,Arizona Diamondbacks,83,Clear,Day,YES,NO,NO,NO,NO,833,27
1413,2012,Chicago Cubs,JUL,15,25661,Sunday,Arizona Diamondbacks,84,Cloudy,Day,NO,NO,NO,NO,NO,-987,26
1414,2012,Chicago Cubs,JUL,17,24078,Tuesday,Miami Marlins,94,Cloudy,Night,NO,NO,NO,NO,NO,-1583,24
1415,2012,Chicago Cubs,JUL,18,24454,Wednesday,Miami Marlins,78,Cloudy,Night,NO,NO,NO,NO,NO,376,24
1416,2012,Chicago Cubs,JUL,19,22919,Thursday,Miami Marlins,79,Cloudy,Day,NO,NO,NO,NO,YES,-1535,23
1417,2012,Chicago Cubs,JUL,27,28545,Friday,St. Louis Cardinals,77,Cloudy,Day,NO,NO,NO,NO,YES,5626,29
1418,2012,Chicago Cubs,JUL,28,28893,Saturday,St. Louis Cardinals,76,Cloudy,Day,NO,YES,NO,NO,YES,348,29
1419,2012,Chicago Cubs,JUL,29,27674,Sunday,St. Louis Cardinals,80,Cloudy,Day,NO,NO,NO,NO,YES,-1219,28
1420,2012,Chicago Cubs,JUL,30,23336,Monday,Pittsburgh Pirates,89,Cloudy,Night,NO,NO,NO,NO,NO,-4338,23
1421,2012,Chicago Cubs,JUL,31,23211,Tuesday,Pittsburgh Pirates,75,Clear,Night,NO,NO,NO,NO,NO,-125,23
1422,2012,Chicago Cubs,AUG,1,23110,Wednesday,Pittsburgh Pirates,79,Clear,Day,NO,NO,NO,NO,YES,-101,23
1423,2012,Chicago Cubs,AUG,9,23378,Thursday,Cincinnati Reds,66,Rainy,Night,NO,NO,NO,NO,NO,268,23
1424,2012,Chicago Cubs,AUG,10,25824,Friday,Cincinnati Reds,70,Cloudy,Day,NO,NO,NO,NO,NO,2446,26
1425,2012,Chicago Cubs,AUG,11,28421,Saturday,Cincinnati Reds,72,Clear,Day,NO,NO,NO,NO,YES,2597,28
1426,2012,Chicago Cubs,AUG,12,24823,Sunday,Cincinnati Reds,75,Cloudy,Day,NO,NO,NO,NO,NO,-3598,25
1427,2012,Chicago Cubs,AUG,13,22016,Monday,Houston Astros,65,Cloudy,Night,NO,NO,NO,YES,NO,-2807,22
1428,2012,Chicago Cubs,AUG,14,23363,Tuesday,Houston Astros,75,Cloudy,Night,YES,NO,NO,NO,NO,1347,23
1429,2012,Chicago Cubs,AUG,15,23600,Wednesday,Houston Astros,84,Cloudy,Day,NO,NO,NO,NO,YES,237,24
1430,2012,Chicago Cubs,AUG,24,21878,Friday,Colorado Rockies,91,Cloudy,Day,YES,NO,NO,NO,YES,-1722,22
1431,2012,Chicago Cubs,AUG,25,24707,Saturday,Colorado Rockies,90,Clear,Day,NO,NO,NO,NO,NO,2829,25
1432,2012,Chicago Cubs,AUG,26,22642,Sunday,Colorado Rockies,73,Cloudy,Day,NO,NO,NO,NO,YES,-2065,23
1433,2012,Chicago Cubs,AUG,27,22779,Monday,Milwaukee Brewers,78,Clear,Night,YES,NO,NO,NO,YES,137,23
1434,2012,Chicago Cubs,AUG,28,21012,Tuesday,Milwaukee Brewers,72,Cloudy,Night,NO,NO,NO,NO,YES,-1767,21
1435,2012,Chicago Cubs,AUG,29,23290,Wednesday,Milwaukee Brewers,78,Clear,Night,NO,YES,NO,NO,NO,2278,23
1436,2012,Chicago Cubs,AUG,30,20201,Thursday,Milwaukee Brewers,87,Clear,Day,NO,NO,NO,NO,YES,-3089,20
1437,2012,Chicago Cubs,AUG,31,22733,Friday,San Francisco Giants,91,Clear,Day,NO,NO,NO,NO,NO,2532,23
1438,2012,Chicago Cubs,SEP,1,22734,Saturday,San Francisco Giants,73,Cloudy,Day,NO,NO,NO,NO,YES,1,23
1439,2012,Chicago Cubs,SEP,2,27832,Sunday,San Francisco Giants,75,Cloudy,Day,NO,NO,NO,NO,NO,5098,28
1440,2012,Chicago Cubs,SEP,14,18862,Friday,Pittsburgh Pirates,72,Clear,Day,NO,NO,NO,NO,NO,-8970,19
1441,2012,Chicago Cubs,SEP,15,22942,Saturday,Pittsburgh Pirates,71,Cloudy,Day,NO,NO,NO,NO,NO,4080,23
1442,2012,Chicago Cubs,SEP,16,23491,Sunday,Pittsburgh Pirates,79,Cloudy,Day,NO,NO,NO,NO,YES,549,23
1443,2012,Chicago Cubs,SEP,17,23112,Monday,Pittsburgh Pirates,59,Cloudy,Night,NO,NO,NO,NO,YES,-379,23
1444,2012,Chicago Cubs,SEP,18,22783,Tuesday,Cincinnati Reds,58,Cloudy,Night,NO,NO,NO,NO,YES,-329,23
1453,2012,Cincinnati Reds,APR,5,30069,Thursday,Miami Marlins,60,Cloudy,Day,NO,NO,NO,NO,YES,,30
1454,2012,Cincinnati Reds,APR,7,29163,Saturday,Miami Marlins,67,Clear,Night,NO,NO,YES,NO,NO,-906,29
1455,2012,Cincinnati Reds,APR,8,16477,Sunday,Miami Marlins,61,Clear,Day,NO,NO,NO,NO,NO,-12686,16
1456,2012,Cincinnati Reds,APR,9,11836,Monday,St. Louis Cardinals,64,Clear,Night,NO,NO,NO,NO,NO,-4641,12
1457,2012,Cincinnati Reds,APR,10,11977,Tuesday,St. Louis Cardinals,51,Cloudy,Night,NO,NO,NO,NO,NO,141,12
1458,2012,Cincinnati Reds,APR,11,14470,Wednesday,St. Louis Cardinals,46,Cloudy,Day,NO,NO,NO,NO,YES,2493,14
1459,2012,Cincinnati Reds,APR,24,13336,Tuesday,San Francisco Giants,63,Cloudy,Night,NO,NO,NO,NO,NO,-1134,13
1460,2012,Cincinnati Reds,APR,25,11980,Wednesday,San Francisco Giants,67,Cloudy,Night,NO,NO,NO,NO,NO,-1356,12
1461,2012,Cincinnati Reds,APR,26,12122,Thursday,San Francisco Giants,69,Cloudy,Day,NO,NO,NO,NO,YES,142,12
1462,2012,Cincinnati Reds,APR,27,20640,Friday,Houston Astros,61,Cloudy,Night,NO,NO,NO,NO,YES,8518,21
1463,2012,Cincinnati Reds,APR,28,23080,Saturday,Houston Astros,51,Cloudy,Day,NO,NO,NO,NO,YES,2440,23
1464,2012,Cincinnati Reds,APR,29,21760,Sunday,Houston Astros,57,Cloudy,Day,NO,NO,NO,NO,NO,-1320,22
1465,2012,Cincinnati Reds,MAY,2,11808,Wednesday,Chicago Cubs,87,Clear,Night,NO,NO,NO,NO,NO,-9952,12
1466,2012,Cincinnati Reds,MAY,3,16302,Thursday,Chicago Cubs,83,Cloudy,Day,NO,NO,NO,NO,YES,4494,16
1467,2012,Cincinnati Reds,MAY,11,26078,Friday,Washington Nationals,72,Clear,Night,NO,NO,YES,NO,YES,9776,26
1468,2012,Cincinnati Reds,MAY,12,29606,Saturday,Washington Nationals,72,Cloudy,Night,NO,NO,NO,YES,YES,3528,30
1469,2012,Cincinnati Reds,MAY,13,19853,Sunday,Washington Nationals,62,Cloudy,Day,NO,NO,NO,NO,NO,-9753,20
1470,2012,Cincinnati Reds,MAY,21,12324,Monday,Atlanta Braves,74,Cloudy,Night,NO,NO,NO,NO,YES,-7529,12
1471,2012,Cincinnati Reds,MAY,22,18507,Tuesday,Atlanta Braves,75,Cloudy,Night,NO,NO,NO,NO,NO,6183,19
1472,2012,Cincinnati Reds,MAY,23,14288,Wednesday,Atlanta Braves,78,Clear,Night,NO,NO,NO,NO,YES,-4219,14
1473,2012,Cincinnati Reds,MAY,24,16318,Thursday,Atlanta Braves,82,Cloudy,Night,NO,NO,NO,NO,NO,2030,16
1474,2012,Cincinnati Reds,MAY,25,20718,Friday,Colorado Rockies,89,Cloudy,Night,NO,NO,YES,NO,YES,4400,21
1475,2012,Cincinnati Reds,MAY,26,24720,Saturday,Colorado Rockies,88,Cloudy,Night,NO,NO,NO,NO,YES,4002,25
1476,2012,Cincinnati Reds,MAY,27,20558,Sunday,Colorado Rockies,90,Cloudy,Day,NO,NO,NO,NO,YES,-4162,21
1477,2012,Cincinnati Reds,JUN,5,13934,Tuesday,Pittsburgh Pirates,67,Cloudy,Night,NO,NO,NO,NO,,-6624,14
1478,2012,Cincinnati Reds,JUN,6,11801,Wednesday,Pittsburgh Pirates,77,Cloudy,Night,NO,NO,NO,NO,NO,-2133,12
1479,2012,Cincinnati Reds,JUN,7,16174,Thursday,Pittsburgh Pirates,83,Cloudy,Night,NO,NO,NO,NO,YES,4373,16
1480,2012,Cincinnati Reds,JUN,8,26994,Friday,Detroit Tigers,84,Clear,Night,NO,NO,YES,NO,NO,10820,27
1481,2012,Cincinnati Reds,JUN,9,29710,Saturday,Detroit Tigers,85,Cloudy,Day,NO,NO,NO,NO,YES,2716,30
1482,2012,Cincinnati Reds,JUN,10,23839,Sunday,Detroit Tigers,84,Cloudy,Night,NO,NO,NO,NO,NO,-5871,24
1483,2012,Cincinnati Reds,JUN,12,17331,Tuesday,Cleveland Indians,86,Clear,Night,NO,NO,NO,NO,NO,-6508,17
1484,2012,Cincinnati Reds,JUN,13,19200,Wednesday,Cleveland Indians,81,Cloudy,Night,NO,NO,NO,NO,YES,1869,19
1485,2012,Cincinnati Reds,JUN,14,23935,Thursday,Cleveland Indians,77,Cloudy,Day,NO,NO,NO,NO,YES,4735,24
1486,2012,Cincinnati Reds,JUN,22,23472,Friday,Minnesota Twins,88,Cloudy,Night,NO,NO,YES,NO,YES,-463,23
1487,2012,Cincinnati Reds,JUN,23,29225,Saturday,Minnesota Twins,90,Cloudy,Day,NO,NO,NO,YES,NO,5753,29
1488,2012,Cincinnati Reds,JUN,24,24159,Sunday,Minnesota Twins,90,Cloudy,Day,NO,NO,NO,NO,NO,-5066,24
1489,2012,Cincinnati Reds,JUN,25,24140,Monday,Milwaukee Brewers,84,Clear,Night,NO,NO,NO,NO,YES,-19,24
1490,2012,Cincinnati Reds,JUN,26,23090,Tuesday,Milwaukee Brewers,82,Cloudy,Night,NO,NO,NO,NO,NO,-1050,23
1491,2012,Cincinnati Reds,JUN,27,20234,Wednesday,Milwaukee Brewers,81,Clear,Day,NO,NO,NO,NO,YES,-2856,20
1492,2012,Cincinnati Reds,JUL,13,28152,Friday,St. Louis Cardinals,81,Cloudy,Night,NO,NO,YES,NO,YES,7918,28
1493,2012,Cincinnati Reds,JUL,14,26308,Saturday,St. Louis Cardinals,86,Cloudy,Day,NO,NO,NO,NO,YES,-1844,26
1494,2012,Cincinnati Reds,JUL,15,27496,Sunday,St. Louis Cardinals,88,Cloudy,Night,NO,NO,NO,NO,NO,1188,27
1495,2012,Cincinnati Reds,JUL,16,19414,Monday,Arizona Diamondbacks,91,Cloudy,Night,NO,NO,NO,NO,NO,-8082,19
1496,2012,Cincinnati Reds,JUL,17,13399,Tuesday,Arizona Diamondbacks,96,Cloudy,Night,NO,NO,NO,NO,YES,-6015,13
1497,2012,Cincinnati Reds,JUL,18,18254,Wednesday,Arizona Diamondbacks,74,Cloudy,Night,NO,NO,NO,YES,YES,4855,18
1498,2012,Cincinnati Reds,JUL,19,15134,Thursday,Arizona Diamondbacks,76,Cloudy,Day,NO,NO,NO,NO,NO,-3120,15
1499,2012,Cincinnati Reds,JUL,20,21173,Friday,Milwaukee Brewers,77,Cloudy,Night,NO,NO,YES,NO,YES,6039,21
1500,2012,Cincinnati Reds,JUL,21,28063,Saturday,Milwaukee Brewers,85,Clear,Night,NO,NO,NO,NO,YES,6890,28
1501,2012,Cincinnati Reds,JUL,22,23019,Sunday,Milwaukee Brewers,86,Clear,Day,NO,NO,NO,NO,YES,-5044,23
1502,2012,Cincinnati Reds,JUL,30,19698,Monday,San Diego Padres,87,Clear,Night,NO,NO,NO,NO,NO,-3321,20
1503,2012,Cincinnati Reds,JUL,31,14249,Tuesday,San Diego Padres,89,Cloudy,Night,NO,NO,NO,NO,NO,-5449,14
1504,2012,Cincinnati Reds,AUG,1,14369,Wednesday,San Diego Padres,91,Cloudy,Night,NO,NO,NO,NO,NO,120,14
1505,2012,Cincinnati Reds,AUG,2,15677,Thursday,San Diego Padres,86,Clear,Day,NO,NO,NO,NO,YES,1308,16
1506,2012,Cincinnati Reds,AUG,3,28580,Friday,Pittsburgh Pirates,82,Cloudy,Night,NO,NO,YES,NO,YES,12903,29
1507,2012,Cincinnati Reds,AUG,4,29104,Saturday,Pittsburgh Pirates,88,Cloudy,Night,NO,NO,NO,YES,YES,524,29
1508,2012,Cincinnati Reds,AUG,5,27037,Sunday,Pittsburgh Pirates,86,Cloudy,Day,NO,NO,NO,NO,NO,-2067,27
1509,2012,Cincinnati Reds,AUG,14,18279,Tuesday,New York Mets,78,Cloudy,Night,NO,NO,NO,NO,NO,-8758,18
1510,2012,Cincinnati Reds,AUG,15,18257,Wednesday,New York Mets,83,Cloudy,Night,NO,NO,NO,NO,YES,-22,18
1511,2012,Cincinnati Reds,AUG,16,16196,Thursday,New York Mets,84,Cloudy,Night,NO,NO,NO,NO,YES,-2061,16
1512,2012,Cincinnati Reds,AUG,17,24732,Friday,Chicago Cubs,81,Cloudy,Night,NO,NO,YES,NO,YES,8536,25
1513,2012,Cincinnati Reds,AUG,18,20128,Saturday,Chicago Cubs,79,Clear,Day,NO,NO,NO,NO,NO,-4604,20
1514,2012,Cincinnati Reds,AUG,18,28865,Saturday,Chicago Cubs,79,Cloudy,Night,YES,NO,NO,NO,NO,8737,29
1515,2012,Cincinnati Reds,AUG,19,29130,Sunday,Chicago Cubs,79,Cloudy,Day,NO,NO,NO,NO,NO,265,29
1516,2012,Cincinnati Reds,AUG,24,25313,Friday,St. Louis Cardinals,90,Clear,Night,NO,NO,YES,NO,NO,-3817,25
1517,2012,Cincinnati Reds,AUG,25,29176,Saturday,St. Louis Cardinals,90,Clear,Day,NO,NO,NO,NO,NO,3863,29
1518,2012,Cincinnati Reds,AUG,26,22095,Sunday,St. Louis Cardinals,88,Cloudy,Day,NO,NO,NO,NO,NO,-7081,22
1519,2012,Cincinnati Reds,SEP,3,15741,Monday,Philadelphia Phillies,77,Cloudy,Day,NO,NO,NO,NO,NO,-6354,16
1520,2012,Cincinnati Reds,SEP,4,12464,Tuesday,Philadelphia Phillies,88,Clear,Night,NO,NO,NO,NO,YES,-3277,12
1521,2012,Cincinnati Reds,SEP,5,13487,Wednesday,Philadelphia Phillies,85,Cloudy,Day,NO,NO,NO,NO,YES,1023,13
1522,2012,Cincinnati Reds,SEP,7,16650,Friday,Houston Astros,80,Cloudy,Night,NO,NO,NO,NO,,3163,17
1523,2012,Cincinnati Reds,SEP,8,24513,Saturday,Houston Astros,73,Cloudy,Night,NO,NO,NO,NO,YES,7863,25
1524,2012,Cincinnati Reds,SEP,9,23407,Sunday,Houston Astros,74,Clear,Day,NO,NO,NO,NO,NO,-1106,23
1525,2012,Cincinnati Reds,SEP,10,11604,Monday,Pittsburgh Pirates,77,Clear,Night,NO,NO,NO,NO,NO,-11803,12
1534,2012,Colorado Rockies,APR,9,34497,Monday,San Francisco Giants,66,Clear,Day,NO,NO,NO,NO,NO,,34
1535,2012,Colorado Rockies,APR,11,21236,Wednesday,San Francisco Giants,63,Cloudy,Night,NO,NO,NO,NO,YES,-13261,21
1536,2012,Colorado Rockies,APR,12,18102,Thursday,San Francisco Giants,62,Cloudy,Day,NO,NO,NO,NO,NO,-3134,18
1537,2012,Colorado Rockies,APR,13,21449,Friday,Arizona Diamondbacks,58,Cloudy,Night,NO,NO,NO,NO,NO,3347,21
1538,2012,Colorado Rockies,APR,14,20899,Saturday,Arizona Diamondbacks,46,Cloudy,Night,NO,NO,NO,NO,NO,-550,21
1539,2012,Colorado Rockies,APR,15,18866,Sunday,Arizona Diamondbacks,48,Cloudy,Day,NO,YES,NO,NO,YES,-2033,19
1540,2012,Colorado Rockies,APR,16,15083,Monday,San Diego Padres,56,Clear,Night,NO,NO,NO,NO,NO,-3783,15
1541,2012,Colorado Rockies,APR,17,17168,Tuesday,San Diego Padres,66,Cloudy,Night,NO,NO,NO,NO,,2085,17
1542,2012,Colorado Rockies,APR,18,17333,Wednesday,San Diego Padres,68,Cloudy,Night,NO,NO,NO,NO,YES,165,17
1543,2012,Colorado Rockies,APR,27,24572,Friday,New York Mets,61,Clear,Night,NO,YES,NO,NO,NO,7239,25
1544,2012,Colorado Rockies,APR,28,27159,Saturday,New York Mets,59,Cloudy,Night,NO,NO,NO,NO,YES,2587,27
1545,2012,Colorado Rockies,APR,29,25683,Sunday,New York Mets,55,Cloudy,Day,NO,NO,NO,NO,YES,-1476,26
1546,2012,Colorado Rockies,APR,30,17659,Monday,Los Angeles Dodgers,75,Cloudy,Night,NO,NO,NO,NO,NO,-8024,18
1547,2012,Colorado Rockies,MAY,1,18348,Tuesday,Los Angeles Dodgers,75,Cloudy,Night,NO,NO,NO,NO,YES,689,18
1548,2012,Colorado Rockies,MAY,2,21193,Wednesday,Los Angeles Dodgers,76,Cloudy,Day,NO,NO,NO,NO,YES,2845,21
1549,2012,Colorado Rockies,MAY,4,23229,Friday,Atlanta Braves,86,Clear,Night,NO,NO,NO,NO,YES,2036,23
1550,2012,Colorado Rockies,MAY,5,28009,Saturday,Atlanta Braves,77,Cloudy,Night,NO,NO,NO,NO,YES,4780,28
1551,2012,Colorado Rockies,MAY,6,31731,Sunday,Atlanta Braves,55,Cloudy,Day,NO,NO,NO,NO,YES,3722,32
1552,2012,Colorado Rockies,MAY,16,22513,Wednesday,Arizona Diamondbacks,70,Cloudy,Night,NO,NO,NO,NO,NO,-9218,23
1553,2012,Colorado Rockies,MAY,17,22424,Thursday,Arizona Diamondbacks,75,Cloudy,Day,NO,NO,NO,NO,YES,-89,22
1554,2012,Colorado Rockies,MAY,18,24421,Friday,Seattle Mariners,78,Cloudy,Night,NO,NO,NO,NO,YES,1997,24
1555,2012,Colorado Rockies,MAY,19,21549,Saturday,Seattle Mariners,48,Cloudy,Day,NO,NO,NO,NO,NO,-2872,22
1556,2012,Colorado Rockies,MAY,20,25663,Sunday,Seattle Mariners,72,Cloudy,Day,NO,NO,NO,NO,YES,4114,26
1557,2012,Colorado Rockies,MAY,28,24182,Monday,Houston Astros,70,Clear,Day,NO,NO,NO,NO,,-1481,24
1558,2012,Colorado Rockies,MAY,28,25050,Monday,Houston Astros,73,Clear,Night,NO,NO,YES,NO,YES,868,25
1559,2012,Colorado Rockies,MAY,30,19671,Wednesday,Houston Astros,73,Cloudy,Night,NO,NO,NO,NO,NO,-5379,20
1560,2012,Colorado Rockies,MAY,31,22259,Thursday,Houston Astros,72,Cloudy,Night,NO,NO,NO,NO,NO,2588,22
1561,2012,Colorado Rockies,JUN,1,25756,Friday,Los Angeles Dodgers,77,Cloudy,Night,NO,YES,NO,NO,YES,3497,26
1562,2012,Colorado Rockies,JUN,2,25322,Saturday,Los Angeles Dodgers,84,Cloudy,Day,NO,YES,NO,NO,YES,-434,25
1563,2012,Colorado Rockies,JUN,3,24747,Sunday,Los Angeles Dodgers,84,Cloudy,Day,NO,NO,NO,NO,YES,-575,25
1564,2012,Colorado Rockies,JUN,8,29270,Friday,Los Angeles Angels,88,Cloudy,Night,YES,NO,NO,NO,YES,4523,29
1565,2012,Colorado Rockies,JUN,9,26461,Saturday,Los Angeles Angels,88,Clear,Day,NO,YES,NO,NO,NO,-2809,26
1566,2012,Colorado Rockies,JUN,10,26405,Sunday,Los Angeles Angels,66,Clear,Day,YES,NO,NO,NO,NO,-56,26
1567,2012,Colorado Rockies,JUN,12,23544,Tuesday,Oakland Athletics,81,Cloudy,Night,NO,NO,NO,NO,YES,-2861,24
1568,2012,Colorado Rockies,JUN,13,22508,Wednesday,Oakland Athletics,91,Cloudy,Night,NO,NO,NO,NO,YES,-1036,23
1569,2012,Colorado Rockies,JUN,14,22769,Thursday,Oakland Athletics,79,Clear,Day,NO,NO,NO,NO,NO,261,23
1570,2012,Colorado Rockies,JUN,25,28124,Monday,Washington Nationals,100,Cloudy,Night,NO,NO,NO,NO,NO,5355,28
1571,2012,Colorado Rockies,JUN,26,25277,Tuesday,Washington Nationals,93,Cloudy,Night,NO,NO,NO,NO,NO,-2847,25
1572,2012,Colorado Rockies,JUN,27,25232,Wednesday,Washington Nationals,75,Clear,Night,NO,NO,NO,NO,YES,-45,25
1573,2012,Colorado Rockies,JUN,28,23770,Thursday,Washington Nationals,93,Cloudy,Day,NO,NO,NO,NO,NO,-1462,24
1574,2012,Colorado Rockies,JUN,29,29949,Friday,San Diego Padres,88,Cloudy,Night,NO,NO,YES,NO,YES,6179,30
1575,2012,Colorado Rockies,JUN,30,33718,Saturday,San Diego Padres,93,Cloudy,Night,NO,NO,YES,NO,YES,3769,34
1576,2012,Colorado Rockies,JUL,1,22280,Sunday,San Diego Padres,91,Cloudy,Day,NO,NO,NO,NO,NO,-11438,22
1577,2012,Colorado Rockies,JUL,13,23342,Friday,Philadelphia Phillies,93,Cloudy,Night,NO,NO,NO,NO,NO,1062,23
1578,2012,Colorado Rockies,JUL,14,24606,Saturday,Philadelphia Phillies,91,Cloudy,Night,NO,YES,NO,NO,NO,1264,25
1579,2012,Colorado Rockies,JUL,15,17980,Sunday,Philadelphia Phillies,90,Cloudy,Day,NO,YES,NO,NO,NO,-6626,18
1580,2012,Colorado Rockies,JUL,16,25835,Monday,Pittsburgh Pirates,68,Cloudy,Night,NO,NO,NO,NO,YES,7855,26
1581,2012,Colorado Rockies,JUL,17,29802,Tuesday,Pittsburgh Pirates,88,Cloudy,Night,NO,NO,NO,NO,YES,3967,30
1582,2012,Colorado Rockies,JUL,18,21589,Wednesday,Pittsburgh Pirates,88,Cloudy,Day,NO,NO,NO,NO,YES,-8213,22
1583,2012,Colorado Rockies,JUL,27,26750,Friday,Cincinnati Reds,70,Cloudy,Night,NO,NO,NO,NO,NO,5161,27
1584,2012,Colorado Rockies,JUL,28,29978,Saturday,Cincinnati Reds,86,Cloudy,Night,NO,YES,NO,NO,NO,3228,30
1585,2012,Colorado Rockies,JUL,29,20601,Sunday,Cincinnati Reds,90,Cloudy,Day,NO,NO,NO,NO,NO,-9377,21
1586,2012,Colorado Rockies,JUL,31,21908,Tuesday,St. Louis Cardinals,86,Cloudy,Night,NO,NO,NO,NO,YES,1307,22
1587,2012,Colorado Rockies,AUG,1,20683,Wednesday,St. Louis Cardinals,68,Cloudy,Night,NO,NO,NO,NO,NO,-1225,21
1588,2012,Colorado Rockies,AUG,2,20761,Thursday,St. Louis Cardinals,86,Cloudy,Night,NO,NO,NO,NO,YES,78,21
1589,2012,Colorado Rockies,AUG,3,21123,Friday,San Francisco Giants,90,Cloudy,Night,NO,NO,NO,NO,YES,362,21
1590,2012,Colorado Rockies,AUG,4,24669,Saturday,San Francisco Giants,81,Clear,Night,NO,YES,NO,NO,,3546,25
1591,2012,Colorado Rockies,AUG,5,20163,Sunday,San Francisco Giants,82,Clear,Day,NO,NO,NO,NO,NO,-4506,20
1592,2012,Colorado Rockies,AUG,13,18775,Monday,Milwaukee Brewers,73,Cloudy,Night,NO,NO,NO,NO,NO,-1388,19
1593,2012,Colorado Rockies,AUG,14,19625,Tuesday,Milwaukee Brewers,91,Cloudy,Night,NO,NO,NO,NO,NO,850,20
1594,2012,Colorado Rockies,AUG,15,16388,Wednesday,Milwaukee Brewers,90,Cloudy,Day,NO,NO,NO,NO,YES,-3237,16
1595,2012,Colorado Rockies,AUG,16,17365,Thursday,Miami Marlins,73,Cloudy,Night,NO,NO,NO,NO,NO,977,17
1596,2012,Colorado Rockies,AUG,17,17930,Friday,Miami Marlins,84,Cloudy,Night,NO,NO,NO,NO,YES,565,18
1597,2012,Colorado Rockies,AUG,18,21298,Saturday,Miami Marlins,79,Clear,Night,NO,NO,NO,NO,YES,3368,21
1598,2012,Colorado Rockies,AUG,19,30773,Sunday,Miami Marlins,75,Clear,Day,NO,NO,NO,NO,NO,9475,31
1599,2012,Colorado Rockies,AUG,27,21104,Monday,Los Angeles Dodgers,84,Cloudy,Night,NO,NO,NO,NO,NO,-9669,21
1600,2012,Colorado Rockies,AUG,28,19858,Tuesday,Los Angeles Dodgers,88,Cloudy,Night,NO,NO,NO,NO,YES,-1246,20
1601,2012,Colorado Rockies,AUG,29,17608,Wednesday,Los Angeles Dodgers,90,Cloudy,Day,NO,NO,NO,NO,YES,-2250,18
1602,2012,Colorado Rockies,AUG,31,19156,Friday,San Diego Padres,84,Cloudy,Night,NO,NO,NO,NO,YES,1548,19
1603,2012,Colorado Rockies,SEP,1,21106,Saturday,San Diego Padres,81,Cloudy,Night,NO,NO,NO,NO,NO,1950,21
1604,2012,Colorado Rockies,SEP,2,21475,Sunday,San Diego Padres,84,Cloudy,Day,NO,NO,NO,NO,NO,369,21
1605,2012,Colorado Rockies,SEP,10,18072,Monday,San Francisco Giants,88,Cloudy,Night,NO,NO,NO,NO,NO,-3403,18
1606,2012,Colorado Rockies,SEP,11,18642,Tuesday,San Francisco Giants,81,Cloudy,Night,NO,NO,NO,NO,YES,570,19
1615,2012,Los Angeles Dodgers,APR,10,39200,Tuesday,Pittsburgh Pirates,67,Clear,Day,NO,NO,NO,NO,YES,,39
1616,2012,Los Angeles Dodgers,APR,11,20810,Wednesday,Pittsburgh Pirates,58,Cloudy,Night,NO,NO,NO,NO,NO,-18390,21
1617,2012,Los Angeles Dodgers,APR,12,19830,Thursday,Pittsburgh Pirates,57,Cloudy,Night,NO,NO,NO,NO,YES,-980,20
1618,2012,Los Angeles Dodgers,APR,13,22121,Friday,San Diego Padres,54,Cloudy,Night,NO,NO,YES,NO,NO,2291,22
1619,2012,Los Angeles Dodgers,APR,14,32584,Saturday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO,NO,10463,33
